3.627132774722995237e+02 1.373922619047574699e+03 3.627939582143824282e+00 8.402319597183036421e+02
3.287132774722995237e+02 1.373422619047574699e+03 4.845133182143797512e+00 8.433019113916361675e+02
3.034017774723470211e+02 1.373922619047574699e+03 5.923532882143774714e+00 8.453772480835338001e+02
2.779632774722995237e+02 1.373922619047574699e+03 6.620676382143813044e+00 8.475208662073998767e+02
2.527132774722995237e+02 1.373922619047574699e+03 6.940225982143829242e+00 8.497531281137025871e+02
2.274017774723470211e+02 1.374422619047574699e+03 7.452738182143775703e+00 8.516833853800942506e+02
2.019632774722995237e+02 1.374422619047574699e+03 7.967813882143786941e+00 8.532989382981153312e+02
1.764632774722995237e+02 1.374422619047574699e+03 8.717111982143819660e+00 8.544050104082506323e+02
1.512132774722995237e+02 1.374422619047574699e+03 1.010215228214377703e+01 8.545445398798977976e+02
1.259012774722650647e+02 1.374922619047574699e+03 1.064365618214378628e+01 8.551188285742787230e+02
1.004632774722995237e+02 1.374922619047574699e+03 1.096872938214380611e+01 8.553594932939704449e+02
7.521327747229952365e+01 1.374422619047574699e+03 1.087854998214379521e+01 8.553901973144313615e+02
4.977627747226506472e+01 1.374922619047574699e+03 1.138239518214379586e+01 8.543987361334130810e+02
2.440127747226506472e+01 1.375422619047574699e+03 1.156373058214381899e+01 8.530412503202071548e+02
-1.036722527700476348e+00 1.375422619047574699e+03 1.231565328214378496e+01 8.501268279262960732e+02
-2.628672252770047635e+01 1.375922619047574699e+03 1.244144668214380545e+01 8.470885419491896755e+02
-5.159872252773493528e+01 1.375422619047574699e+03 1.156931538214382726e+01 8.438162726513894540e+02
-7.703672252770047635e+01 1.375422619047574699e+03 1.033234638214378265e+01 8.398420707402651715e+02
-1.192867225277004763e+02 1.375922619047574699e+03 9.037271882143784296e+00 8.292645470078999779e+02
-1.615987225277349353e+02 1.376422619047574699e+03 8.204264082143822634e+00 8.132478764064838970e+02
-2.037867225277004763e+02 1.376422619047574699e+03 7.981851982143780333e+00 7.910222964411304929e+02
-2.460987225277349353e+02 1.376422619047574699e+03 8.171366082143777021e+00 7.642549459603084188e+02
-2.884117225277004763e+02 1.376922619047574699e+03 9.390909582143819989e+00 7.382307701325187281e+02
-3.220987225277349353e+02 1.376422619047574699e+03 9.242502582143799827e+00 7.243163912625446983e+02
-3.560367225277004763e+02 1.377422619047574699e+03 8.809976982143780333e+00 7.224931175612505285e+02
-3.897867225277004763e+02 1.377422619047574699e+03 8.350626382143786941e+00 7.360417647824114056e+02
-4.320987225277349353e+02 1.377422619047574699e+03 7.185434682143807095e+00 7.737298200130617261e+02
-4.659117225277004763e+02 1.377422619047574699e+03 6.414499682143798509e+00 8.118869371818411764e+02
-4.912867225277004763e+02 1.377422619047574699e+03 6.257669882143829909e+00 8.379169285139799968e+02
-5.420367225277004763e+02 1.377922619047574699e+03 5.839365382143796523e+00 8.714239813025966441e+02
-5.927867225277004763e+02 1.378422619047574699e+03 6.063516982143823952e+00 8.706985979742592008e+02
-6.180987225277349353e+02 1.378422619047574699e+03 6.034220082143804120e+00 8.578971941481846670e+02
-6.435367225277004763e+02 1.378422619047574699e+03 5.902841982143797850e+00 8.363245387736061502e+02
-6.687867225277004763e+02 1.378422619047574699e+03 6.575968182143810736e+00 8.024932308661783509e+02
-6.942237225277349353e+02 1.378422619047574699e+03 7.172129082143783307e+00 7.580982595880433337e+02
-7.195367225277004763e+02 1.378422619047574699e+03 7.371164682143785285e+00 7.037595359130802990e+02
-7.532867225277004763e+02 1.378422619047574699e+03 7.830576282143795197e+00 6.120703587619350401e+02
-7.787237225277349353e+02 1.379422619047574699e+03 7.912821182143829901e+00 5.324914931413568411e+02
-8.040367225277004763e+02 1.379422619047574699e+03 8.282877382143794875e+00 4.431531707142305549e+02
-8.295367225277004763e+02 1.378922619047574699e+03 9.284616882143780003e+00 3.491565918272407885e+02
-8.632867225277004763e+02 1.379422619047574699e+03 9.786753082143775373e+00 2.338582714716718556e+02
-8.885987225277349353e+02 1.379422619047574699e+03 9.921518682143812384e+00 1.563690619565966813e+02
-9.225367225277004763e+02 1.379922619047574699e+03 9.460733782143790904e+00 6.911092895488509669e+01
-9.562237225277349353e+02 1.379422619047574699e+03 8.368234982143803791e+00 -8.641621997246211606e-01
-9.815987225277349353e+02 1.379922619047574699e+03 8.207956682143787930e+00 -4.087388077295197775e+01
-1.007036722527700476e+03 1.380422619047574699e+03 7.725077082143798179e+00 -7.365066941306363901e+01
-1.066098722527734935e+03 1.380422619047574699e+03 7.040628782143812714e+00 -1.264064443141266594e+02
-1.100036722527700476e+03 1.380422619047574699e+03 6.841043882143821975e+00 -1.456101834834630893e+02
-1.125411722527700476e+03 1.380422619047574699e+03 6.187113182143775703e+00 -1.567702369826741915e+02
-1.167598722527734935e+03 1.381422619047574699e+03 6.130167382143781651e+00 -1.687418933657714888e+02
-1.193036722527700476e+03 1.381422619047574699e+03 5.794168882143821975e+00 -1.738255342696101025e+02
-1.218286722527700476e+03 1.381422619047574699e+03 6.123667182143776699e+00 -1.768778918060451133e+02
-1.243598722527734935e+03 1.380922619047574699e+03 6.219980582143818992e+00 -1.790006988560890875e+02
-1.277598722527734935e+03 1.381422619047574699e+03 6.213541382143830560e+00 -1.803739500170268855e+02
1.263776777472347021e+03 1.193922619047574699e+03 6.331644482143815367e+00 7.259653908060442973e+02
1.227401777472347021e+03 1.194422619047574699e+03 6.164163982143804787e+00 7.286974652295810984e+02
1.176401777472347021e+03 1.194422619047574699e+03 6.568369282143805776e+00 7.325350678167716296e+02
1.132776777472347021e+03 1.194422619047574699e+03 7.065988882143813044e+00 7.359811420375862099e+02
1.089088277472299524e+03 1.194422619047574699e+03 7.917948182143788927e+00 7.395023739351138374e+02
1.045401777472347021e+03 1.194922619047574699e+03 7.803720882143807103e+00 7.435525058923012693e+02
1.008963277472299524e+03 1.194922619047574699e+03 6.735147882143792231e+00 7.473874756832578896e+02
9.799632774722995237e+02 1.194922619047574699e+03 5.328195982143824949e+00 7.507431644105797659e+02
9.435882774722995237e+02 1.194922619047574699e+03 3.993601182143777351e+00 7.549359456635941115e+02
9.072132774722995237e+02 1.195422619047574699e+03 3.671762882143809748e+00 7.589205245576774814e+02
8.707767774723470211e+02 1.194922619047574699e+03 5.106363682143808091e+00 7.622702424671008430e+02
8.270882774722995237e+02 1.195422619047574699e+03 5.322763782143795197e+00 7.670543958900752841e+02
7.834632774722995237e+02 1.195422619047574699e+03 6.275156382143791234e+00 7.715992834789180961e+02
7.469632774722995237e+02 1.195922619047574699e+03 5.995279682143802802e+00 7.759695834524999327e+02
7.179017774723470211e+02 1.195422619047574699e+03 5.710123482143785623e+00 7.794658604284381909e+02
6.887767774723470211e+02 1.195422619047574699e+03 5.456583382143776362e+00 7.830257789873953698e+02
6.524632774722995237e+02 1.195922619047574699e+03 5.856180582143792890e+00 7.871842770568929382e+02
6.159632774722995237e+02 1.195922619047574699e+03 5.947672282143798839e+00 7.914817089164077970e+02
5.795882774722995237e+02 1.195922619047574699e+03 5.083780682143810736e+00 7.962571193790637381e+02
5.504632774722995237e+02 1.195922619047574699e+03 4.805246782143797191e+00 7.998486757780462995e+02
5.214632774722995237e+02 1.195922619047574699e+03 4.509653482143789915e+00 8.034000194119832940e+02
4.777132774722995237e+02 1.195922619047574699e+03 4.148599982143821308e+00 8.085969352282587579e+02
4.485882774722995237e+02 1.195922619047574699e+03 3.455210082143821637e+00 8.122300858375033386e+02
4.004632774722995237e+02 1.196422619047574699e+03 1.839823182143788927e+00 8.183616667821542023e+02
3.529632774722995237e+02 1.196422619047574699e+03 1.237375682143806443e+00 8.232812376272670463e+02
3.245882774722995237e+02 1.196422619047574699e+03 1.550821682143805447e+00 8.254234314595441901e+02
2.959632774722995237e+02 1.196422619047574699e+03 1.558390082143773725e+00 8.274884089827032767e+02
2.675882774722995237e+02 1.196922619047574699e+03 9.672645821437981795e-01 8.297024669696451156e+02
2.390882774722995237e+02 1.196922619047574699e+03 6.673377821438180035e-01 8.311976743106672529e+02
2.105882774722995237e+02 1.196422619047574699e+03 6.221412821437866114e-01 8.318566738620447722e+02
1.822132774722995237e+02 1.196922619047574699e+03 1.902869821437889186e-01 8.323669170401923338e+02
1.537132774722995237e+02 1.196922619047574699e+03 -1.119001785622231182e-02 8.318063895491252424e+02
1.252132774722995237e+02 1.196922619047574699e+03 7.700578214382858278e-02 8.300147620304383054e+02
9.671327747229952365e+01 1.197422619047574699e+03 5.522559821437766914e-01 8.268075675690463413e+02
6.821327747229952365e+01 1.196922619047574699e+03 4.550574821437862738e-01 8.224692968398883295e+02
3.977627747226506472e+01 1.196922619047574699e+03 3.318885821437902450e-01 8.166232717633938591e+02
1.121327747229952365e+01 1.197422619047574699e+03 1.071876821437740546e-01 8.090477412200548315e+02
-1.722372252773493528e+01 1.197422619047574699e+03 -1.802574178561826557e-01 7.990601434539120191e+02
-5.522372252773493528e+01 1.196922619047574699e+03 -1.408254217856210744e+00 7.820111726359219801e+02
-8.359872252773493528e+01 1.197422619047574699e+03 -1.305532117856216701e+00 7.655820876150424965e+02
-1.120987225277349353e+02 1.197422619047574699e+03 -1.280355117856174729e+00 7.465876526838694645e+02
-1.500987225277349353e+02 1.197922619047574699e+03 -1.786458617856169440e+00 7.206884289806416746e+02
-1.975987225277349353e+02 1.197422619047574699e+03 -2.728810917856208107e+00 6.958705136764043573e+02
-2.260367225277004763e+02 1.197922619047574699e+03 -2.928701017856212729e+00 6.937967408836593677e+02
-2.545367225277004763e+02 1.197922619047574699e+03 -3.036794317856220005e+00 7.056640394757912418e+02
-3.020367225277004763e+02 1.197422619047574699e+03 -2.266194917856182656e+00 7.560584333287575873e+02
-3.305367225277004763e+02 1.197922619047574699e+03 -1.447286217856174062e+00 7.945979302583804156e+02
-3.780367225277004763e+02 1.197922619047574699e+03 -6.459251178562226414e-01 8.527568119823524739e+02
-4.065367225277004763e+02 1.198422619047574699e+03 -5.501331785620777737e-02 8.754042048183209772e+02
-4.505987225277349353e+02 1.197922619047574699e+03 -4.805521785618793729e-02 8.923615772632074368e+02
-4.897237225277349353e+02 1.198422619047574699e+03 -9.611717178561889341e-01 8.895990323623771019e+02
-5.297867225277004763e+02 1.198422619047574699e+03 -6.816917178562107438e-01 8.627966716312819244e+02
-5.630987225277349353e+02 1.198922619047574699e+03 4.648818214377570257e-02 8.221011528401637634e+02
-5.964117225277004763e+02 1.198422619047574699e+03 1.370981582143826927e+00 7.603152604544501401e+02
-6.380367225277004763e+02 1.198422619047574699e+03 3.117258482143824949e+00 6.543581929429907404e+02
-6.712867225277004763e+02 1.198922619047574699e+03 4.593180082143817344e+00 5.479106924818613606e+02
-6.962867225277004763e+02 1.198422619047574699e+03 5.120371282143821645e+00 4.575279896876836574e+02
-7.462237225277349353e+02 1.198922619047574699e+03 4.901163482143829242e+00 2.755104153291426314e+02
-7.712867225277004763e+02 1.198922619047574699e+03 5.172434282143797191e+00 1.916524462594067586e+02
-8.212237225277349353e+02 1.199422619047574699e+03 4.600992582143817344e+00 5.582444416101636619e+01
-8.710987225277349353e+02 1.198922619047574699e+03 5.092996982143802143e+00 -3.734452214259442826e+01
-9.210987225277349353e+02 1.199422619047574699e+03 7.015665482143788267e+00 -9.540253550978586361e+01
-9.542867225277004763e+02 1.199422619047574699e+03 7.642557482143786274e+00 -1.230687168202060491e+02
-9.792867225277004763e+02 1.198922619047574699e+03 8.123575582143814700e+00 -1.393209264811139860e+02
-1.029286722527700476e+03 1.199422619047574699e+03 1.012333148214378298e+01 -1.607750042080447201e+02
-1.079223722527734935e+03 1.199922619047574699e+03 1.138260878214379090e+01 -1.745156206695194214e+02
-1.104223722527734935e+03 1.199422619047574699e+03 1.236283338214377636e+01 -1.788142131989229711e+02
-1.154098722527734935e+03 1.199422619047574699e+03 1.376377338214382462e+01 -1.842375423849827882e+02
-1.187411722527700476e+03 1.199922619047574699e+03 1.370826188214380181e+01 -1.865213641506344118e+02
-1.220723722527734935e+03 1.199422619047574699e+03 1.297968518214378264e+01 -1.879941817947868117e+02
-1.270598722527734935e+03 1.199922619047574699e+03 1.014225238214379488e+01 -1.890227898592607119e+02
1.258401777472347021e+03 9.929226190475746989e+02 1.449231948214378463e+01 7.141580823577479578e+02
1.216776777472347021e+03 9.934226190475746989e+02 1.395969618214382990e+01 7.173349678468731554e+02
1.175276777472347021e+03 9.929226190475746989e+02 1.367032848214381602e+01 7.205683730445155106e+02
1.133776777472347021e+03 9.934226190475746989e+02 1.272797618214377735e+01 7.242081468747575173e+02
1.100463277472299524e+03 9.929226190475746989e+02 1.196595228214380313e+01 7.272234109797008159e+02
1.058963277472299524e+03 9.934226190475746989e+02 1.026691668214380115e+01 7.314219834608818473e+02
1.025776777472347021e+03 9.929226190475746989e+02 8.643411982143788919e+00 7.349647163131952539e+02
9.759017774723470211e+02 9.934226190475746989e+02 7.488230182143809088e+00 7.401038306005657432e+02
9.344632774722995237e+02 9.934226190475746989e+02 6.845590982143789915e+00 7.444011849665126874e+02
8.764017774723470211e+02 9.934226190475746989e+02 7.393869782143781322e+00 7.500584902713142128e+02
8.430882774722995237e+02 9.934226190475746989e+02 8.017710082143821637e+00 7.532381339669801719e+02
8.099017774723470211e+02 9.939226190475746989e+02 8.707224282143783967e+00 7.564175889868811282e+02
7.600882774722995237e+02 9.929226190475746989e+02 9.942270682143828253e+00 7.610125735413187158e+02
7.277132774722995237e+02 9.934226190475746989e+02 1.022266618214382561e+01 7.642574407012267557e+02
6.952132774722995237e+02 9.934226190475746989e+02 9.960245482143818663e+00 7.677135774887887010e+02
6.627767774723470211e+02 9.939226190475746989e+02 1.033310928214382329e+01 7.708353774280620883e+02
6.304017774723470211e+02 9.934226190475746989e+02 1.036097188214381504e+01 7.739794381857346934e+02
5.979017774723470211e+02 9.934226190475746989e+02 1.058924328214379784e+01 7.769448948611242258e+02
5.654632774722995237e+02 9.939226190475746989e+02 1.082633438214378430e+01 7.797764038174409507e+02
5.330882774722995237e+02 9.939226190475746989e+02 1.059690328214378496e+01 7.826364869293713582e+02
5.007132774722995237e+02 9.939226190475746989e+02 1.047477188214378430e+01 7.851953324205682065e+02
4.682132774722995237e+02 9.939226190475746989e+02 9.884500882143811396e+00 7.877531957603276851e+02
4.359017774723470211e+02 9.939226190475746989e+02 9.233194782143812063e+00 7.899820210867731021e+02
4.034017774723470211e+02 9.944226190475746989e+02 8.653849082143779015e+00 7.917833938421301809e+02
3.709632774722995237e+02 9.939226190475746989e+02 7.595774082143805117e+00 7.932419291896557070e+02
3.385882774722995237e+02 9.944226190475746989e+02 7.256693282143828583e+00 7.936231279899899391e+02
3.062132774722995237e+02 9.944226190475746989e+02 8.809885382143818333e+00 7.915837916067988544e+02
2.737132774722995237e+02 9.939226190475746989e+02 9.452707682143795864e+00 7.889652436616088380e+02
2.414017774723470211e+02 9.939226190475746989e+02 9.791361282143782319e+00 7.853006897681111695e+02
2.130882774722995237e+02 9.939226190475746989e+02 1.019034808214382792e+01 7.806424241525445495e+02
1.864632774722995237e+02 9.939226190475746989e+02 1.125049818214381503e+01 7.743260395848951703e+02
1.599017774723470211e+02 9.944226190475746989e+02 1.234488908214382263e+01 7.666747462981678609e+02
1.334632774722995237e+02 9.939226190475746989e+02 1.252555318214382396e+01 7.577994474166042664e+02
9.371327747229952365e+01 9.944226190475746989e+02 1.233329238214378165e+01 7.419126353591260568e+02
5.377627747226506472e+01 9.944226190475746989e+02 1.153147358214380347e+01 7.220685475890625185e+02
1.396327747229952365e+01 9.949226190475746989e+02 9.811258682143829901e+00 7.001007482150305350e+02
-1.259872252773493528e+01 9.939226190475746989e+02 9.056589482143806435e+00 6.849564530573060210e+02
-4.559872252773493528e+01 9.939226190475746989e+02 7.987558782143821645e+00 6.712097914601365574e+02
-8.553672252770047635e+01 9.944226190475746989e+02 6.555887582143782311e+00 6.686720198920814937e+02
-1.187237225277349353e+02 9.944226190475746989e+02 5.967752882143827264e+00 6.841788961064737578e+02
-1.650987225277349353e+02 9.944226190475746989e+02 6.336069482143784626e+00 7.311475344508364742e+02
-1.917237225277349353e+02 9.944226190475746989e+02 6.659769482143815367e+00 7.643628963755423911e+02
-2.247867225277004763e+02 9.944226190475746989e+02 7.327921282143790904e+00 8.026801351813592191e+02
-2.580367225277004763e+02 9.944226190475746989e+02 5.116342882143783299e+00 8.381999401455864245e+02
-3.027867225277004763e+02 9.939226190475746989e+02 3.014353182143793219e+00 8.671712547889819689e+02
-3.277867225277004763e+02 9.944226190475746989e+02 2.121683482143794208e+00 8.730639945912772646e+02
-3.775987225277349353e+02 9.944226190475746989e+02 6.079505821438146995e-01 8.639473310888422475e+02
-4.190987225277349353e+02 9.944226190475746989e+02 1.139082143822633952e-03 8.326334545779699283e+02
-4.522867225277004763e+02 9.944226190475746989e+02 4.495982143794208241e-03 7.892422041920709717e+02
-4.937867225277004763e+02 9.949226190475746989e+02 -1.936871785619587172e-02 7.097087695636828357e+02
-5.187867225277004763e+02 9.944226190475746989e+02 5.412391821437836370e-01 6.427512754455666482e+02
-5.520367225277004763e+02 9.944226190475746989e+02 1.083139782143803131e+00 5.363069238423022398e+02
-5.935367225277004763e+02 9.949226190475746989e+02 2.617441582143783307e+00 3.828829503363692197e+02
-6.267237225277349353e+02 9.949226190475746989e+02 3.929239682143816026e+00 2.597673260755775573e+02
-6.600367225277004763e+02 9.944226190475746989e+02 3.696695682143797512e+00 1.476227516670142563e+02
-7.097867225277004763e+02 9.944226190475746989e+02 2.754282382143799168e+00 1.655940297574470677e+01
-7.512867225277004763e+02 9.949226190475746989e+02 2.703989382143788589e+00 -5.864409845548815525e+01
-8.010987225277349353e+02 9.949226190475746989e+02 2.383280182143778347e+00 -1.207483164869763073e+02
-8.510367225277004763e+02 9.949226190475746989e+02 1.504465482143814370e+00 -1.616809197440348669e+02
-9.007867225277004763e+02 9.954226190475746989e+02 2.427317082143815696e+00 -1.848936937108919665e+02
-9.340367225277004763e+02 9.949226190475746989e+02 3.279611982143819660e+00 -1.949904863169574014e+02
-9.920987225277349353e+02 9.954226190475746989e+02 4.112497682143782640e+00 -2.059028394611334534e+02
-1.042036722527700476e+03 9.944226190475746989e+02 4.410959582143789248e+00 -2.106925934324788443e+02
-1.083536722527700476e+03 9.949226190475746989e+02 4.177225482143796853e+00 -2.122283509809748239e+02
-1.125036722527700476e+03 9.949226190475746989e+02 3.946329482143823952e+00 -2.119687602256619812e+02
-1.158098722527734935e+03 9.954226190475746989e+02 3.333109282143823293e+00 -2.110005204291151131e+02
-1.191536722527700476e+03 9.949226190475746989e+02 3.455881482143809080e+00 -2.088347740923174172e+02
-1.232911722527700476e+03 9.954226190475746989e+02 3.720072182143780992e+00 -2.052827770068003588e+02
-1.282786722527700476e+03 9.954226190475746989e+02 3.565866882143780003e+00 -2.004694837763284738e+02
1.259713277472299524e+03 7.829226190475746989e+02 1.756357808214380611e+01 7.074241688459948136e+02
1.208213277472299524e+03 7.829226190475746989e+02 1.749460828214381536e+01 7.111340041627554456e+02
1.182463277472299524e+03 7.829226190475746989e+02 1.740638198214378463e+01 7.130861109417706984e+02
1.139588277472299524e+03 7.834226190475746989e+02 1.709012828214378032e+01 7.165117943775684353e+02
1.113901777472347021e+03 7.829226190475746989e+02 1.667881238214380346e+01 7.186860352991448053e+02
1.088276777472347021e+03 7.829226190475746989e+02 1.569874038214379652e+01 7.211010759764199065e+02
1.062463277472299524e+03 7.834226190475746989e+02 1.443863908214382263e+01 7.236909678181169738e+02
1.011088277472299524e+03 7.834226190475746989e+02 1.272361218214382461e+01 7.287088459577796584e+02
9.854017774723470211e+02 7.829226190475746989e+02 1.213645398214379156e+01 7.311724203800034729e+02
9.597132774722995237e+02 7.834226190475746989e+02 1.208066788214381404e+01 7.334892240197576712e+02
9.254017774723470211e+02 7.834226190475746989e+02 1.218964618214380380e+01 7.365191079327472607e+02
8.739632774722995237e+02 7.839226190475746989e+02 1.267350238214379488e+01 7.409407200081473093e+02
8.225882774722995237e+02 7.834226190475746989e+02 1.308817518214380016e+01 7.452718332923482194e+02
7.797132774722995237e+02 7.839226190475746989e+02 1.376941908214382693e+01 7.486261864905677612e+02
7.369017774723470211e+02 7.844226190475746989e+02 1.331775898214380049e+01 7.523181069309666782e+02
6.939632774722995237e+02 7.839226190475746989e+02 1.309049458214377637e+01 7.556144449401176644e+02
6.597132774722995237e+02 7.839226190475746989e+02 1.279709858214380347e+01 7.580631399542414783e+02
6.339632774722995237e+02 7.844226190475746989e+02 1.266630018214380016e+01 7.596948783652429711e+02
6.082767774723470211e+02 7.844226190475746989e+02 1.247648088214378959e+01 7.611233381452639151e+02
5.654017774723470211e+02 7.844226190475746989e+02 1.217655408214380941e+01 7.629362306453615474e+02
5.397767774723470211e+02 7.844226190475746989e+02 1.195069348214377669e+01 7.636337790519544342e+02
4.969017774723470211e+02 7.844226190475746989e+02 1.057108538214379223e+01 7.645781813927393387e+02
4.682132774722995237e+02 7.849226190475746989e+02 9.260233282143815359e+00 7.648168703342146273e+02
4.394632774722995237e+02 7.844226190475746989e+02 8.212717482143830239e+00 7.640098586289834657e+02
4.109017774723470211e+02 7.844226190475746989e+02 7.312052182143816026e+00 7.622877802352942354e+02
3.822132774722995237e+02 7.849226190475746989e+02 6.272562382143803461e+00 7.596747203863974391e+02
3.534632774722995237e+02 7.849226190475746989e+02 5.983225282143791901e+00 7.550636389075701800e+02
3.249017774723470211e+02 7.849226190475746989e+02 5.181681082143825279e+00 7.492687734412972986e+02
2.962132774722995237e+02 7.849226190475746989e+02 4.765116082143777021e+00 7.412449752332263415e+02
2.675882774722995237e+02 7.849226190475746989e+02 5.948313182143806443e+00 7.299284911982708763e+02
2.389017774723470211e+02 7.854226190475746989e+02 5.707376882143819330e+00 7.174883596656238751e+02
2.102132774722995237e+02 7.854226190475746989e+02 5.506052382143820978e+00 7.024400848411527249e+02
1.814632774722995237e+02 7.849226190475746989e+02 4.686258682143829901e+00 6.852957748542044101e+02
1.529017774723470211e+02 7.854226190475746989e+02 3.257700382143809748e+00 6.677612216473698936e+02
1.147132774722995237e+02 7.854226190475746989e+02 2.375070982143824949e+00 6.462021465748924811e+02
7.640127747226506472e+01 7.859226190475746989e+02 1.540506782143779674e+00 6.359829346931514920e+02
4.777627747226506472e+01 7.854226190475746989e+02 1.066477182143785285e+00 6.417992354975199305e+02
1.908827747229952365e+01 7.854226190475746989e+02 9.108985821438295716e-01 6.620418316458824393e+02
-1.922372252773493528e+01 7.859226190475746989e+02 7.146705821438104067e-01 7.073621386183092454e+02
-4.778672252770047635e+01 7.859226190475746989e+02 1.187662482143821308e+00 7.476855184993861485e+02
-8.609872252773493528e+01 7.859226190475746989e+02 2.248880782143828583e+00 7.964655084695174310e+02
-1.242237225277349353e+02 7.859226190475746989e+02 4.284586382143800165e+00 8.284372495293434895e+02
-1.625367225277004763e+02 7.859226190475746989e+02 6.375345582143779666e+00 8.431818523117173072e+02
-2.197867225277004763e+02 7.859226190475746989e+02 9.743387582143782311e+00 8.353376190176913951e+02
-2.675987225277349353e+02 7.864226190475746989e+02 1.098826068214378893e+01 8.077565957428330421e+02
-2.962867225277004763e+02 7.864226190475746989e+02 1.098606338214381140e+01 7.812916408641626731e+02
-3.249117225277004763e+02 7.859226190475746989e+02 1.128498308214381041e+01 7.433741916350617203e+02
-3.535987225277349353e+02 7.864226190475746989e+02 1.097040788214377471e+01 6.961734387102276287e+02
-3.867867225277004763e+02 7.864226190475746989e+02 1.066184468214379422e+01 6.239157123872347483e+02
-4.340987225277349353e+02 7.869226190475746989e+02 9.418588982143774047e+00 4.900985070691031069e+02
-4.735987225277349353e+02 7.864226190475746989e+02 8.823252082143824282e+00 3.524432751367536980e+02
-5.130367225277004763e+02 7.869226190475746989e+02 9.599344682143794216e+00 2.156321802369699867e+02
-5.445987225277349353e+02 7.869226190475746989e+02 1.081101458214379818e+01 1.189869772465895892e+02
-6.075987225277349353e+02 7.869226190475746989e+02 1.240802998214383024e+01 -2.520637841800910905e+01
-6.470987225277349353e+02 7.869226190475746989e+02 1.306424938214382792e+01 -8.623562565487742404e+01
-6.945367225277004763e+02 7.874226190475746989e+02 1.262546768214377835e+01 -1.391855045933747874e+02
-7.417867225277004763e+02 7.874226190475746989e+02 9.549570482143792560e+00 -1.791544073702454227e+02
-7.732867225277004763e+02 7.874226190475746989e+02 7.808847782143800487e+00 -1.978166271809002978e+02
-8.127867225277004763e+02 7.874226190475746989e+02 5.862955482143775043e+00 -2.145824195058287955e+02
-8.442867225277004763e+02 7.879226190475746989e+02 5.027750382143779007e+00 -2.230205432199976769e+02
-8.837867225277004763e+02 7.874226190475746989e+02 4.834726682143809740e+00 -2.292883800027165648e+02
-9.390367225277004763e+02 7.879226190475746989e+02 4.065897382143816685e+00 -2.336204202551381854e+02
-9.784117225277004763e+02 7.874226190475746989e+02 3.022684482143802143e+00 -2.347153630354492577e+02
-1.010036722527700476e+03 7.879226190475746989e+02 1.420847282143824941e+00 -2.349284307823027120e+02
-1.041536722527700476e+03 7.879226190475746989e+02 -1.005455178561760476e-01 -2.341719590375806774e+02
